video_id,author,text,publishedAt,sentiment
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:18,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:18,Error: Requested tokens (2515) exceed context window of 2048
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:18,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:18,Negative
pRIplSVOfhE,@understandphysics86,"I don’t know which India she is living in ?
India is a home to 1.4 Billiom people ! With such a huge population little bit incidents are bound to happen. But otherwise India is tolerant about minorities !!
Have u ever heard that a Buddhist or Jain or Sikh was lynched in India ????
Why do minorities like Sikh , Buddhist or Christian are safe in India ??
Think about it .
Even Muslims are safe as long as they obey law of land , as long as they believe in Indian values . As long as they don’t trouble others",14/09/25 18:12,Negative
pRIplSVOfhE,@shridharhindopur1080,This person has made India a dangerous place to live,14/09/25 17:59,Negative
pRIplSVOfhE,@AtulRamdas-w5w,Psycho 😂,14/09/25 17:35,Positive
pRIplSVOfhE,@divinetruebliss,You don't facts to build the literature,14/09/25 17:20,Negative
pRIplSVOfhE,@divinetruebliss,"No one understands what you saying ,",14/09/25 17:20,Negative
pRIplSVOfhE,@Mohamedimrankhan-p7l,Correct madam,14/09/25 17:17,Neutral
pRIplSVOfhE,@yashdear1,"Get out simple . People like u are a  bolt on our nation.  Of course worlds peaceful dont do anything, need to test her brains , so called writer...should be flogged  publicly and the asked again yo repeat what she is saying.",14/09/25 17:12,Negative
pRIplSVOfhE,@syedharis7739,"Proud Malayalee, long live Mrs Roy",14/09/25 17:09,Neutral
pRIplSVOfhE,@vishakha20111,"Poor lady, how ill informed ..",14/09/25 17:08,Negative
pRIplSVOfhE,@venkat67890,"Where is the mass killing that is happening now in India by government? 

Few bad things are there but it is happening from both sides.",14/09/25 17:06,Negative
pRIplSVOfhE,@ashsha2889,"You are cockroaches 🪳 and always live in gutters.During world war second only 🪳 survived nuclear attack.
You are not in danger or dangerous for the country.",14/09/25 17:05,Negative
pRIplSVOfhE,@ShashidharC-z5r,"If you feel unsafe here, you can go to other countries like Pakistan, Iran, Iraq or some other muslim countries where you can live peacefully😂😂 What bullshit you are talking. With all your misdeeds if you are still alive is only because you are living in India, hypocrite.",14/09/25 16:45,Negative
pRIplSVOfhE,@achag9273,Hats off..,14/09/25 16:31,Neutral
pRIplSVOfhE,@sarojaprasad1,😮,14/09/25 16:23,Unknown
pRIplSVOfhE,@rhythmrejoice8762,So go find another place - like that of your sponsorers.....,14/09/25 16:18,Negative
pRIplSVOfhE,@AMITAPASAM,Oh my such  a lie  propaganda she is spreading why she is not talking about sar tanse juda . And why the whole world is going against islam now . Live India and go away if so much scared,14/09/25 15:47,Negative
pRIplSVOfhE,@meeranarayanan1614,This is bullshit. Absolutely ridiculous. This is not true... I see how the deep state works...,14/09/25 15:44,Negative
pRIplSVOfhE,@s.ashishpandey6705,So negative thoughts this woman if full of 🤬,14/09/25 15:42,Negative
pRIplSVOfhE,@SSSIPL2022-lu7et,Prayers to you.. God is with you.. they lifting their legs towards a javelin ❤,14/09/25 15:31,Negative
pRIplSVOfhE,@sureshjayaraju3357,"Fake narrative  artiste paid collaborator,  she supports terrorist in kashmir, what imagination for payment from foreign funding,  why don't you reveal your full name first- arundhati roy or  Suzanna Arundhati Roy",14/09/25 15:04,Negative
pRIplSVOfhE,@beinghuman3-ju4,As a indian Christian i agree with her..,14/09/25 15:03,Neutral
pRIplSVOfhE,@sunderraj6197,"You are not stopped from living anywhere else, but you prefer to live in India, that's enough to say how better Bharat is.",14/09/25 14:39,Negative
pRIplSVOfhE,@geeta-madeeasybyshashikant6329,"Arundhati is a liar.
She herself is very venomous anti -Hindu.",14/09/25 14:19,Negative
pRIplSVOfhE,@geeta-madeeasybyshashikant6329,"Absolutely wrong Arundhati. The situation is just opposite.
 Muslims are prosecuting Hindus every day in India. 
Muslims are in built anti -Hindu. Don't you know what happened in Murshidabad , in Kashmir , in Kerala ? Arundhati ! You are a liar.Shame , shame , shame to you.",14/09/25 14:16,Negative
pRIplSVOfhE,@mansingh991,"ohh lier . criminals house bulldozed is not equal to bulldozing ""Muslim neibourhood"". Deporting illegal infiltrators back to their to their country or putting them refugee camps ha noithing to do with Hindu right wing, all over world all governments do it for safety of their citizens.

Therefore please do fact checkong  before accepting such grossly distorted version of events.

And yes India benjnga n ancient civilisation, religious conversions using charity money or terror or marriages causes damage to civilisation and thanks tomafoal media people are getting more and more aware of it and hence stand against deceitful conversions. and they have every right to do so to protect and preserve and defend their heritage from these einvading conversion gangs. Other than that India or Hindu has no differences with any way of worship. Kindness is foundation of this civilisation. Ms Roy. is well known leftist and supporter of conversion gangs and her frustration at public awareness about their activities is understandable. Solution lies in giving an ear to legitimate concerns of Hindus and others ancient civilisations being damaged by conversion gangs all over the globes, many dead in pushed to museum in place of demonising them.",14/09/25 13:52,Negative
pRIplSVOfhE,@jajabor76,Arundhutiji....human is still evolving and may be reaching a stage where it will still evolve but will choose now...the system is confusing .....exiting thing is to see the change like a movie and smile and be just happy.,14/09/25 13:50,Neutral
pRIplSVOfhE,@sureshjain7792,"Arun dhati, you are not thiinking & reading deep. Reality is BJP in the name of Hinduism, really fooling hindus & taking their votes. They have not helped hindus even a bit, in fact they launched 330 schemes worth several thousand crores to lift Muslims. Muslims have come up & are happy with Modi govt. 
Hindus got nothing from Modi & his govt.  except deception. On the contrary Muslims have been lifted literally & economically. They are better off today than before",14/09/25 13:46,Negative
pRIplSVOfhE,@91873delete,"Which you should live in fear for the things you did against hindus where you acknowledged the kashmiri pandits plight as necessary, that fear you experience is always more exciting for us than any real danger",14/09/25 13:28,Negative
pRIplSVOfhE,@mineshpatel4723,Talk about terrorise from Muslim similar to hamas creating issues in India Hindu state,14/09/25 13:25,Negative
pRIplSVOfhE,@mineshpatel4723,Muslim think the don’t have right they need to see around world and see which country has highest Muslim right don’t give interview to be toolkit,14/09/25 13:23,Negative
pRIplSVOfhE,@Sartaj_1,Exaggerated...it's nothing like that. May not be perfect but definately better than what she is saying,14/09/25 13:22,Negative
pRIplSVOfhE,@tashumansuri1043,"Killings were there are there and some how will always be there it's human nature it's not at all hindu Muslim or anything else humans are the worst animal on the earth  but BHARAT (INDIA ) is the only country where everyone lives with dignity .... no doubt there are some people who always push common people into war and violence and it will always be unless people will understand the politics behind their leaders  ... it's never were hindus or Muslims it's always the leaders whom we have had made our sarparast the patron ....


 And a country like INDIA  rich in diversity it needs to be handle gently ....

INDIA  is first and  above all ....

If  you have concern please show your concern for all the marginalised section and yes please raise your voice against wrong not against the country....",14/09/25 13:17,Positive
